doc_id,arquivo,linha,turno,falante,rotulo_original,fornecedor,modelo,papel,palavras
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,5883,197,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,921
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,5967,198,ia,Perplexity says,perplexity,Perplexity,,13
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,5970,199,ia,ChatGPT 5 says,openai,ChatGPT 5,,659
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,6018,200,ia,ChatGPT 5 says,openai,ChatGPT 5,,1261
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,6180,201,ia,Gemini 2.5 Pro says,google,Gemini 2.5 Pro,,917
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,6252,202,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,943
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,6389,203,ia,Perplexity says,perplexity,Perplexity,,786
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,6483,204,ia,ChatGPT 5 says,openai,ChatGPT 5,,1471
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,6705,205,ia,Gemini 2.5 Pro says,google,Gemini 2.5 Pro,,508
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,6741,206,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,717
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,6859,207,ia,Perplexity says,perplexity,Perplexity,,243
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,6879,208,ia,ChatGPT 5 says,openai,ChatGPT 5,,1232
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7090,209,ia,Gemini 2.5 Pro says,google,Gemini 2.5 Pro,,210
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7111,210,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,682
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7224,211,ia,Perplexity says,perplexity,Perplexity,,240
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7244,212,ia,ChatGPT 5 says,openai,ChatGPT 5,,4
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7248,213,humano,Eu,,,,56
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7252,214,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,428
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7288,215,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,499
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7341,216,ia,Claude Opus 4.5 diz,anthropic,Claude Opus 4.5,,206
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7359,217,ia,Perplexity diz,perplexity,Perplexity,,220
M01,corpus/metodologia-multi-ia/M01-conversas_parte-2-de-4.md,7384,218,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,370
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,19,219,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,440
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,62,220,ia,Claude Opus 4.5 diz,anthropic,Claude Opus 4.5,,372
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,103,221,ia,Perplexity diz,perplexity,Perplexity,,399
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,154,222,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,247
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,176,223,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,400
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,213,224,humano,Eu,,,,138
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,229,225,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,781
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,255,226,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,1052
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,393,227,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,1065
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,440,228,ia,Perplexity diz,perplexity,Perplexity,,555
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,472,229,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,949
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,512,230,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,736
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,560,231,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,926
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,621,232,ia,Perplexity diz,perplexity,Perplexity,,405
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,647,233,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,692
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,682,234,ia,Gemini acertou a estrutura dos três buckets,google,Gemini acertou a estrutura dos três buckets,,229
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,707,235,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,766
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,760,236,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,771
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,798,237,ia,Perplexity diz,perplexity,Perplexity,,321
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,824,238,humano,Eu,,,,130
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,853,239,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,1025
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,902,240,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,687
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,972,241,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,882
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1029,242,ia,Perplexity diz,perplexity,Perplexity,,781
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1071,243,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,1313
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1170,244,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,720
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1246,245,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,1037
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1301,246,ia,Perplexity diz,perplexity,Perplexity,,710
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1341,247,humano,Eu,,,,69
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1345,248,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,923
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1429,249,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,677
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1485,250,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,1059
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1543,251,ia,Perplexity diz,perplexity,Perplexity,,494
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1575,252,humano,Eu,,,,14
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1579,253,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,1142
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1713,254,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,677
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1767,255,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,882
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1813,256,ia,Perplexity diz,perplexity,Perplexity,,588
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1851,257,humano,Eu,,,,69
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1856,258,ia,ChatGPT,openai,ChatGPT,,870
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1946,259,humano,I,,,,26
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,1950,260,ia,GPT Builder ChatGPT 5 says,openai,ChatGPT 5,gpt_builder,991
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2114,261,ia,GPT Builder Gemini 2.5 Pro says,openai,Gemini 2.5 Pro,gpt_builder,1298
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2283,262,ia,GPT Builder ChatGPT 5 says,openai,ChatGPT 5,gpt_builder,811
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2420,263,ia,GPT Builder Gemini 2.5 Pro says,openai,Gemini 2.5 Pro,gpt_builder,133
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2439,264,ia,GPT Builder ChatGPT 5 says,openai,ChatGPT 5,gpt_builder,651
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2551,265,humano,I,,,,39
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2557,266,humano,I,,,,31
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2561,267,ia,ChatGPT 5 says,openai,ChatGPT 5,,735
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2643,268,ia,Gemini 2.5 Pro says,google,Gemini 2.5 Pro,,1155
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2742,269,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,986
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2894,270,ia,Perplexity says,perplexity,Perplexity,,762
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,2937,271,ia,ChatGPT 5 says,openai,ChatGPT 5,,1105
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3108,272,ia,Gemini 2.5 Pro says,google,Gemini 2.5 Pro,,446
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3144,273,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,965
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3309,274,ia,Perplexity says,perplexity,Perplexity,,1448
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3460,275,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,964
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3573,276,humano,Eu,,,,34
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3577,277,ia,ChatGPT 5 diz,openai,ChatGPT 5,,569
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3675,278,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,1115
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3817,279,ia,ChatGPT 5 diz,openai,ChatGPT 5,,692
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3961,280,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,518
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,3995,281,ia,ChatGPT 5 diz,openai,ChatGPT 5,,171
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4019,282,humano,Eu,,,,25
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4023,283,ia,Chatgpt o3 diz,openai,Chatgpt o3,,472
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4093,284,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,635
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4128,285,ia,Claude Opus 4,anthropic,Claude Opus 4,,444
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4206,286,ia,ChatGPT o3 diz,openai,ChatGPT o3,,491
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4287,287,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,398
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4306,288,ia,Claude Opus 4,anthropic,Claude Opus 4,,368
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4370,289,ia,ChatGPT o3 diz,openai,ChatGPT o3,,452
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4442,290,humano,Eu,,,,32
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4446,291,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,891
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4521,292,humano,Eu,,,,20
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4525,293,ia,ChatGPT 5 diz,openai,ChatGPT 5,,660
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4556,294,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,1104
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4628,295,ia,ChatGPT 5 diz,openai,ChatGPT 5,,558
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4676,296,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,284
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4691,297,humano,Eu,,,,20
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4695,298,ia,ChatGPT 5 diz,openai,ChatGPT 5,,441
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4833,299,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,1398
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,4980,300,ia,Claude Sonnet 4.1 diz,anthropic,Claude Sonnet 4.1,,783
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,5251,301,ia,Perplexity,perplexity,Perplexity,,777
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,5468,302,ia,ChatGPT 5 diz,openai,ChatGPT 5,,632
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,5601,303,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,1100
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,5709,304,ia,Claude Sonnet 4.5 diz,anthropic,Claude Sonnet 4.5,,49
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,5722,305,ia,Perplexity,perplexity,Perplexity,,12
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,5729,306,ia,ChatGPT,openai,ChatGPT,,18
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,5736,307,ia,Gemini,google,Gemini,,427
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,5858,308,ia,Perplexity,perplexity,Perplexity,,1162
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6023,309,humano,Eu,,,,65
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6027,310,ia,ChatGPT 5 diz,openai,ChatGPT 5,,459
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6130,311,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,1187
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6226,312,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,611
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6325,313,ia,ChatGPT 5 diz,openai,ChatGPT 5,,439
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6452,314,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,272
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6466,315,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,390
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6535,316,humano,Eu,,,,10
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6539,317,ia,ChatGPT 5,openai,ChatGPT 5,,454
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6627,318,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,348
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6658,319,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,248
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6695,320,ia,ChatGPT 5 diz,openai,ChatGPT 5,,143
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6719,321,humano,Eu,,,,65
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6722,322,ia,ChatGPT 5 diz,openai,ChatGPT 5,,1045
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6818,323,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,1075
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,6874,324,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,998
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7047,325,humano,Eu,,,,12
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7051,326,ia,ChatGPT 5 diz,openai,ChatGPT 5,,1719
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7159,327,humano,Eu,,,,28
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7163,328,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,942
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7241,329,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,696
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7294,330,ia,Claude Opus 4.6 diz,anthropic,Claude Opus 4.6,,1006
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7340,331,ia,Perplexity diz,perplexity,Perplexity,,2
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7344,332,humano,Eu,,,,171
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7348,333,ia,ChatGPT 5 diz,openai,ChatGPT 5,,1185
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7475,334,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,790
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7522,335,ia,Claude Sonnet 4.5 diz,anthropic,Claude Sonnet 4.5,,198
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7545,336,ia,Perplexity diz,perplexity,Perplexity,,1363
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7639,337,humano,Eu,,,,36
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7643,338,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,537
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7710,339,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,466
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7764,340,ia,Claude Sonnet 4.6 diz,anthropic,Claude Sonnet 4.6,,571
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7800,341,ia,Perplexity diz,perplexity,Perplexity,,1360
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7885,342,humano,Eu,,,,34
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7889,343,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,477
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7924,344,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,500
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7978,345,ia,Claude Sonnet 4.6 diz,anthropic,Claude Sonnet 4.6,,328
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,7994,346,ia,Perplexity diz,perplexity,Perplexity,,991
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,8070,347,humano,Eu,,,,50
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,8074,348,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,606
M01,corpus/metodologia-multi-ia/M01-conversas_parte-3-de-4.md,8130,349,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,460
M01,corpus/metodologia-multi-ia/M01-conversas_parte-4-de-4.md,19,350,ia,Claude Sonnet 4.6 diz,anthropic,Claude Sonnet 4.6,,514
M01,corpus/metodologia-multi-ia/M01-conversas_parte-4-de-4.md,65,351,ia,Perplexity diz,perplexity,Perplexity,,1769
M01,corpus/metodologia-multi-ia/M01-conversas_parte-4-de-4.md,137,352,ia,ChatGPT o3 diz,openai,ChatGPT o3,,339
M01,corpus/metodologia-multi-ia/M01-conversas_parte-4-de-4.md,178,353,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,515
M01,corpus/metodologia-multi-ia/M01-conversas_parte-4-de-4.md,235,354,ia,Claude Sonnet 4,anthropic,Claude Sonnet 4,,678
M01,corpus/metodologia-multi-ia/M01-conversas_parte-4-de-4.md,367,355,ia,ChatGPT o3,openai,ChatGPT o3,,323
M01,corpus/metodologia-multi-ia/M01-conversas_parte-4-de-4.md,416,356,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,373
M01,corpus/metodologia-multi-ia/M01-conversas_parte-4-de-4.md,444,357,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,188
M03,corpus/metodologia-multi-ia/M03-analises.md,18,1,humano,Eu,,,,90
M03,corpus/metodologia-multi-ia/M03-analises.md,34,2,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,469
M03,corpus/metodologia-multi-ia/M03-analises.md,93,3,ia,Gemini Prompt Instructor 2.5 Pro diz,google,Gemini 2.5 Pro,prompt_instructor,3381
M03,corpus/metodologia-multi-ia/M03-analises.md,700,4,humano,Eu,,,,22
M03,corpus/metodologia-multi-ia/M03-analises.md,704,5,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,217
M03,corpus/metodologia-multi-ia/M03-analises.md,739,6,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,778
M03,corpus/metodologia-multi-ia/M03-analises.md,825,7,ia,Claude Opus 4.1 diz,anthropic,Claude Opus 4.1,,875
M03,corpus/metodologia-multi-ia/M03-analises.md,1044,8,humano,Eu,,,,37
M03,corpus/metodologia-multi-ia/M03-analises.md,1048,9,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,807
M03,corpus/metodologia-multi-ia/M03-analises.md,1133,10,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,612
M03,corpus/metodologia-multi-ia/M03-analises.md,1182,11,ia,Perplexity diz,perplexity,Perplexity,,581
M03,corpus/metodologia-multi-ia/M03-analises.md,1218,12,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,795
M03,corpus/metodologia-multi-ia/M03-analises.md,1310,13,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,635
M03,corpus/metodologia-multi-ia/M03-analises.md,1370,14,ia,Perplexity diz,perplexity,Perplexity,,589
M03,corpus/metodologia-multi-ia/M03-analises.md,1423,15,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,312
M03,corpus/metodologia-multi-ia/M03-analises.md,1457,16,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,976
M03,corpus/metodologia-multi-ia/M03-analises.md,1558,17,ia,Claude Opus 4.1 diz,anthropic,Claude Opus 4.1,,5459
M03,corpus/metodologia-multi-ia/M03-analises.md,2454,18,humano,Eu,,,,12
M03,corpus/metodologia-multi-ia/M03-analises.md,2458,19,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,586
M03,corpus/metodologia-multi-ia/M03-analises.md,2499,20,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,5376
M03,corpus/metodologia-multi-ia/M03-analises.md,3258,21,humano,Eu,,,,27
M03,corpus/metodologia-multi-ia/M03-analises.md,3262,22,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,490
M03,corpus/metodologia-multi-ia/M03-analises.md,3317,23,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,492
M03,corpus/metodologia-multi-ia/M03-analises.md,3364,24,ia,Claude Opus 4.5 diz,anthropic,Claude Opus 4.5,,338
M03,corpus/metodologia-multi-ia/M03-analises.md,3401,25,ia,Perplexity diz,perplexity,Perplexity,,7883
M03,corpus/metodologia-multi-ia/M03-analises.md,4792,26,humano,Eu,,,,29
M03,corpus/metodologia-multi-ia/M03-analises.md,4796,27,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,463
M03,corpus/metodologia-multi-ia/M03-analises.md,4829,28,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,466
M03,corpus/metodologia-multi-ia/M03-analises.md,4873,29,ia,Claude Opus 4.5 diz,anthropic,Claude Opus 4.5,,313
M03,corpus/metodologia-multi-ia/M03-analises.md,4916,30,ia,Perplexity diz,perplexity,Perplexity,,12302
M03,corpus/metodologia-multi-ia/M03-analises.md,6949,31,humano,Eu,,,,20
M03,corpus/metodologia-multi-ia/M03-analises.md,6953,32,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,479
M03,corpus/metodologia-multi-ia/M03-analises.md,6994,33,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,550
M03,corpus/metodologia-multi-ia/M03-analises.md,7047,34,ia,Claude Opus 4.5 diz,anthropic,Claude Opus 4.5,,320
M03,corpus/metodologia-multi-ia/M03-analises.md,7083,35,ia,Perplexity diz,perplexity,Perplexity,,478
M03,corpus/metodologia-multi-ia/M03-analises.md,7111,36,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,909
M03,corpus/metodologia-multi-ia/M03-analises.md,7258,37,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,461
M03,corpus/metodologia-multi-ia/M03-analises.md,7312,38,ia,Claude Opus 4.5 diz,anthropic,Claude Opus 4.5,,235
M03,corpus/metodologia-multi-ia/M03-analises.md,7342,39,ia,Perplexity diz,perplexity,Perplexity,,518
M03,corpus/metodologia-multi-ia/M03-analises.md,7379,40,humano,Eu,,,,30
M03,corpus/metodologia-multi-ia/M03-analises.md,7383,41,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,1701
M03,corpus/metodologia-multi-ia/M03-analises.md,7567,42,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,642
